CMPLNT_NUM,ADDR_PCT_CD,BORO_NM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,CRM_ATPT_CPTD_CD,HADEVELOPT,HOUSING_PSA,JURISDICTION_CODE,JURIS_DESC,KY_CD,LAW_CAT_CD,LOC_OF_OCCUR_DESC,OFNS_DESC,PARKS_NM,PATROL_BORO,PD_CD,PD_DESC,PREM_TYP_DESC,RPT_DT,STATION_NAME,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,VIC_AGE_GROUP,VIC_RACE,VIC_SEX,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon,New Georeferenced Column,count
243166131,49,BRONX,8/25/2021,10:00:00,8/25/2021,11:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,106,FELONY,INSIDE,FELONY ASSAULT,(null),PATROL BORO BRONX,109,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE - APT. HOUSE,4/6/2022,(null),45-64,BLACK,F,,45-64,BLACK,F,1027434,251387,40.85657673,-73.84389368,"(40.8565767275976, -73.8438936779283)",POINT (-73.8438936779283 40.8565767275976),1
244335980,68,BROOKLYN,1/26/2020,8:00:00,4/28/2022,20:15:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,(null),PATROL BORO BKLYN SOUTH,662,MATERIAL              OFFENSIV,RESIDENCE - APT. HOUSE,4/28/2022,(null),25-44,WHITE HISPANIC,F,,25-44,WHITE HISPANIC,F,980580,168892,40.630247,-74.013222,"(40.630247, -74.013222)",POINT (-74.013222 40.630247),1
239029544,110,QUEENS,12/13/2021,0:01:00,12/14/2021,23:59:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO QUEENS NORTH,425,"LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION",RESIDENCE - APT. HOUSE,1/12/2022,(null),(null),(null),(null),,45-64,ASIAN / PACIFIC ISLANDER,F,1016811,207019,40.734837,-73.882508,"(40.734837, -73.882508)",POINT (-73.882508 40.734837),1
249269958,77,BROOKLYN,1/1/2022,0:00:00,,(null),COMPLETED,(null),,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,(null),PATROL BORO BKLYN NORTH,175,"SEXUAL ABUSE 3,2",OTHER,8/9/2022,(null),UNKNOWN,UNKNOWN,M,,<18,UNKNOWN,F,1003509,185018,40.67449569,-73.93057133,"(40.6744956865259, -73.9305713255961)",POINT (-73.9305713255961 40.6744956865259),1
244836561,48,BRONX,11/3/2021,9:00:00,5/5/2022,16:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,(null),PATROL BORO BRONX,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,5/10/2022,(null),(null),(null),(null),,25-44,BLACK,F,1013907,249733,40.852087,-73.892797,"(40.852087, -73.892797)",POINT (-73.892797 40.852087),1
239719993,113,QUEENS,11/29/2021,7:25:00,1/26/2022,14:40:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,(null),PATROL BORO QUEENS SOUTH,649,FALSE REPORT UNCLASSIFIED,PUBLIC BUILDING,1/26/2022,(null),(null),(null),(null),,UNKNOWN,UNKNOWN,E,1046399,187126,40.680077,-73.775929,"(40.680077, -73.775929)",POINT (-73.775929 40.680077),1
242773790,105,QUEENS,3/1/2015,9:00:00,,(null),COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO QUEENS SOUTH,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",RESIDENCE-HOUSE,3/28/2022,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE HISPANIC,M,1055024,177121,40.652551,-73.744938,"(40.652551, -73.744938)",POINT (-73.744938 40.652551),1
238664567,1,MANHATTAN,12/21/2021,14:30:00,12/21/2021,14:45:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO MAN SOUTH,352,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",RESIDENCE - APT. HOUSE,1/4/2022,(null),UNKNOWN,UNKNOWN,U,,45-64,ASIAN / PACIFIC ISLANDER,F,981127,203312,40.724723,-74.011265,"(40.724723, -74.011265)",POINT (-74.011265 40.724723),1
241094757,104,QUEENS,8/20/2021,15:04:00,,(null),COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,(null),PETIT LARCENY,(null),PATROL BORO QUEENS NORTH,349,"LARCENY,PETIT OF LICENSE PLATE",RESIDENCE - APT. HOUSE,2/18/2022,(null),(null),(null),(null),,45-64,WHITE,M,1010358,194943,40.701712,-73.905837,"(40.701712, -73.905837)",POINT (-73.905837 40.701712),1
239079803,18,MANHATTAN,10/28/2021,15:30:00,,(null),COMPLETED,(null),,0,N.Y. POLICE DEPT,352,MISDEMEANOR,INSIDE,CRIMINAL TRESPASS,(null),PATROL BORO MAN SOUTH,205,"TRESPASS 2, CRIMINAL",RESIDENCE - APT. HOUSE,1/12/2022,(null),25-44,WHITE,M,,45-64,WHITE,M,984913,216825,40.761812,-73.997604,"(40.761812, -73.997604)",POINT (-73.997604 40.761812),1
238531270,7,MANHATTAN,1/1/2022,19:43:00,1/1/2022,19:53:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO MAN SOUTH,333,"LARCENY,PETIT FROM STORE-SHOPL",CHAIN STORE,1/1/2022,(null),45-64,WHITE HISPANIC,M,,UNKNOWN,UNKNOWN,D,988049,200070,40.715824,-73.986294,"(40.715824, -73.986294)",POINT (-73.986294 40.715824),1
244435979,63,BROOKLYN,11/30/2021,10:00:00,11/30/2021,11:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,(null),PETIT LARCENY,(null),PATROL BORO BKLYN SOUTH,349,"LARCENY,PETIT OF LICENSE PLATE",STREET,5/1/2022,(null),UNKNOWN,UNKNOWN,U,,45-64,WHITE,M,1000528,168138,40.62816974,-73.94135878,"(40.6281697437036, -73.9413587834752)",POINT (-73.9413587834752 40.6281697437036),1
238536086,121,STATEN ISLAND,12/30/2021,15:00:00,12/30/2021,16:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,125,FELONY,REAR OF,NYS LAWS-UNCLASSIFIED FELONY,(null),PATROL BORO STATEN ISLAND,844,CAUSE SPI/KILL ANIMAL,RESIDENCE-HOUSE,1/2/2022,(null),45-64,WHITE,M,,UNKNOWN,UNKNOWN,E,940935,163279,40.614735,-74.156012,"(40.614735, -74.156012)",POINT (-74.156012 40.614735),1
248865639,84,BROOKLYN,11/10/2021,9:00:00,11/10/2021,17:00:00,COMPLETED,(null),,97,OTHER,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,(null),PATROL BORO BKLYN NORTH,764,BAIL JUMPING 1 & 2,(null),8/1/2022,(null),25-44,BLACK,M,,UNKNOWN,UNKNOWN,E,987801,192258,40.694381,-73.987194,"(40.694381, -73.987194)",POINT (-73.987194 40.694381),1
242615034,70,BROOKLYN,12/7/2021,14:00:00,12/7/2021,15:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,(null),PATROL BORO BKLYN SOUTH,101,ASSAULT 3,PUBLIC SCHOOL,3/16/2022,(null),UNKNOWN,UNKNOWN,M,,25-44,WHITE HISPANIC,M,996179,175577,40.648588,-73.957012,"(40.648588, -73.957012)",POINT (-73.957012 40.648588),1
243002792,66,BROOKLYN,3/4/2021,15:00:00,4/2/2022,21:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,112,FELONY,FRONT OF,THEFT-FRAUD,(null),PATROL BORO BKLYN SOUTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,4/2/2022,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE,M,991130,166492,40.623659,-73.975213,"(40.623659, -73.975213)",POINT (-73.975213 40.623659),1
244885674,115,QUEENS,9/2/2021,0:01:00,5/8/2022,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO QUEENS NORTH,349,"LARCENY,PETIT OF LICENSE PLATE",RESIDENCE-HOUSE,5/11/2022,(null),(null),(null),(null),,45-64,WHITE HISPANIC,F,1019246,216168,40.759939,-73.873672,"(40.759939, -73.873672)",POINT (-73.873672 40.759939),1
244034907,48,BRONX,11/24/2021,12:00:00,12/2/2021,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BRONX,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",BANK,4/22/2022,(null),UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,D,1016358,251932,40.858112,-73.883928,"(40.858112, -73.883928)",POINT (-73.883928 40.858112),1
238948784,121,STATEN ISLAND,10/19/2018,8:00:00,10/19/2020,8:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,(null),PATROL BORO STATEN ISLAND,175,"SEXUAL ABUSE 3,2",RESIDENCE-HOUSE,1/11/2022,(null),25-44,WHITE HISPANIC,M,,UNKNOWN,UNKNOWN,F,942822,166353,40.62318838,-74.14923769,"(40.6231883776008, -74.1492376947323)",POINT (-74.1492376947323 40.6231883776008),1
238885769,71,BROOKLYN,11/19/2021,8:00:00,11/19/2021,15:48:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO BKLYN SOUTH,338,"LARCENY,PETIT FROM BUILDING,UN",PUBLIC SCHOOL,1/9/2022,(null),(null),(null),(null),,UNKNOWN,UNKNOWN,D,997528,182379,40.667257,-73.952136,"(40.667257, -73.952136)",POINT (-73.952136 40.667257),1
251373224,105,QUEENS,3/1/2020,0:00:00,9/16/2022,11:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO QUEENS SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,9/16/2022,(null),25-44,BLACK,M,,UNKNOWN,BLACK,F,1059317,182708,40.66785,-73.729403,"(40.66785, -73.729403)",POINT (-73.729403 40.66785),1
238573431,110,QUEENS,12/11/2021,0:01:00,12/14/2021,23:59:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO QUEENS NORTH,425,"LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION",RESIDENCE-HOUSE,1/3/2022,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE HISPANIC,M,1023371,209506,40.741637,-73.858823,"(40.741637, -73.858823)",POINT (-73.858823 40.741637),1
238595778,44,BRONX,12/22/2021,17:00:00,12/23/2021,6:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,351,MISDEMEANOR,FRONT OF,CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO BRONX,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",STREET,1/3/2022,(null),(null),(null),(null),,25-44,BLACK,M,1010199,244640,40.83812,-73.906221,"(40.83812, -73.906221)",POINT (-73.906221 40.83812),1
245737289,108,QUEENS,6/2/2011,3:35:00,6/2/2022,3:40:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO QUEENS NORTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,6/2/2022,(null),25-44,BLACK,M,,25-44,UNKNOWN,M,998448,208963,40.740221,-73.948764,"(40.740221, -73.948764)",POINT (-73.948764 40.740221),1
241317350,62,BROOKLYN,10/27/2021,8:00:00,10/27/2021,10:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BKLYN SOUTH,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",RESIDENCE - APT. HOUSE,2/25/2022,(null),UNKNOWN,UNKNOWN,U,,45-64,ASIAN / PACIFIC ISLANDER,F,984225,157648,40.599385,-74.000088,"(40.599385, -74.000088)",POINT (-74.000088 40.599385),1
238788178,112,QUEENS,12/28/2021,4:00:00,12/28/2021,4:15:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,(null),PATROL BORO QUEENS NORTH,357,"LARCENY,PETIT OF VEHICLE ACCES",STREET,1/7/2022,(null),(null),(null),(null),,25-44,ASIAN / PACIFIC ISLANDER,M,1025265,205521,40.73069,-73.852011,"(40.73069, -73.852011)",POINT (-73.852011 40.73069),1
238497843,115,QUEENS,12/31/2021,21:20:00,1/1/2022,3:40:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,107,FELONY,INSIDE,BURGLARY,(null),PATROL BORO QUEENS NORTH,223,"BURGLARY,RESIDENCE,NIGHT",RESIDENCE - APT. HOUSE,1/1/2022,(null),(null),(null),(null),,25-44,WHITE HISPANIC,M,1016767,212893,40.750961,-73.882637,"(40.750961, -73.882637)",POINT (-73.882637 40.750961),1
239142879,52,BRONX,3/29/2021,19:00:00,,(null),COMPLETED,(null),,0,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,(null),PATROL BORO BRONX,153,RAPE 3,RESIDENCE - APT. HOUSE,1/14/2022,(null),45-64,BLACK,M,,18-24,BLACK,F,1017478,256069,40.86947048,-73.8798608,"(40.8694704770483, -73.8798608037303)",POINT (-73.8798608037303 40.8694704770483),1
239605617,25,MANHATTAN,1/1/2020,12:00:00,4/20/2020,12:00:00,COMPLETED,(null),670,2,N.Y. HOUSING POLICE,112,FELONY,FRONT OF,THEFT-FRAUD,(null),PATROL BORO MAN NORTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - PUBLIC HOUSING,1/21/2022,(null),(null),(null),(null),,45-64,BLACK,M,1002205,230918,40.800477,-73.935145,"(40.800477, -73.935145)",POINT (-73.935145 40.800477),1
239401439,72,BROOKLYN,10/15/2021,8:00:00,12/19/2021,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BKLYN SOUTH,407,"LARCENY,GRAND BY DISHONEST EMP",CLOTHING/BOUTIQUE,1/19/2022,(null),18-24,WHITE HISPANIC,M,,UNKNOWN,UNKNOWN,D,982463,178769,40.657358,-74.006438,"(40.657358, -74.006438)",POINT (-74.006438 40.657358),1
249898858,104,QUEENS,2/11/2001,7:00:00,2/11/2008,7:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,116,FELONY,INSIDE,SEX CRIMES,(null),PATROL BORO QUEENS NORTH,177,SEXUAL ABUSE,RESIDENCE-HOUSE,8/21/2022,(null),45-64,ASIAN / PACIFIC ISLANDER,M,,18-24,ASIAN / PACIFIC ISLANDER,F,1013701,195936,40.70443503,-73.89378071,"(40.7044350296655, -73.8937807141634)",POINT (-73.8937807141634 40.7044350296655),1
241656937,114,QUEENS,12/2/2021,9:00:00,12/25/2021,9:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO QUEENS NORTH,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",RESIDENCE - APT. HOUSE,3/6/2022,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE,F,1009236,216451,40.760752,-73.909804,"(40.760752, -73.909804)",POINT (-73.909804 40.760752),1
238552273,63,BROOKLYN,11/29/2021,0:00:00,11/30/2021,23:59:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BKLYN SOUTH,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",RESIDENCE-HOUSE,1/2/2022,(null),UNKNOWN,UNKNOWN,U,,45-64,BLACK,F,1005045,168636,40.629519,-73.925081,"(40.629519, -73.925081)",POINT (-73.925081 40.629519),1
245912052,45,BRONX,4/21/2021,10:00:00,5/23/2022,8:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,(null),PATROL BORO BRONX,349,"LARCENY,PETIT OF LICENSE PLATE",MAILBOX OUTSIDE,6/1/2022,(null),(null),(null),(null),,25-44,ASIAN / PACIFIC ISLANDER,M,1028379,244152,40.836708,-73.840521,"(40.836708, -73.840521)",POINT (-73.840521 40.836708),1
244494629,28,MANHATTAN,8/17/2020,18:20:00,,(null),COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN NORTH,425,"LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION",ATM,5/3/2022,(null),25-44,WHITE HISPANIC,M,,UNKNOWN,UNKNOWN,D,999788,233328,40.807094,-73.943873,"(40.807094, -73.943873)",POINT (-73.943873 40.807094),1
246251188,41,BRONX,6/7/2019,15:52:00,6/7/2019,15:57:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,(null),PATROL BORO BRONX,175,"SEXUAL ABUSE 3,2",RESIDENCE - APT. HOUSE,6/7/2022,(null),<18,UNKNOWN,M,,<18,UNKNOWN,F,1013037,236657,40.81620584,-73.89600119,"(40.8162058439227, -73.8960011932583)",POINT (-73.8960011932583 40.8162058439227),1
238496498,60,BROOKLYN,1/1/2022,3:00:00,1/1/2022,3:10:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,121,FELONY,FRONT OF,CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO BKLYN SOUTH,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",STREET,1/1/2022,(null),UNKNOWN,BLACK,F,,45-64,BLACK,M,984764,148037,40.573005,-73.998147,"(40.573005, -73.998147)",POINT (-73.998147 40.573005),1
238524952,14,MANHATTAN,1/1/2022,13:50:00,1/1/2022,14:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,FRONT OF,GRAND LARCENY,(null),PATROL BORO MAN SOUTH,406,"LARCENY,GRAND FROM PERSON, BAG OPEN/DIP",STREET,1/1/2022,(null),UNKNOWN,UNKNOWN,U,,18-24,WHITE,F,987608,215184,40.757308,-73.987878,"(40.757308, -73.987878)",POINT (-73.987878 40.757308),1
241109709,23,MANHATTAN,1/1/2022,16:00:00,2/4/2022,7:01:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,351,MISDEMEANOR,FRONT OF,CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO MAN NORTH,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",FAST FOOD,2/21/2022,(null),UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,D,999894,228259,40.793181,-73.943498,"(40.793181, -73.943498)",POINT (-73.943498 40.793181),1
249273399,111,QUEENS,5/1/2019,8:00:00,7/8/2022,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO QUEENS NORTH,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",RESIDENCE-HOUSE,8/9/2022,(null),(null),(null),(null),,45-64,ASIAN / PACIFIC ISLANDER,F,1051259,210134,40.743193,-73.758175,"(40.743193, -73.758175)",POINT (-73.758175 40.743193),1
239092688,9,MANHATTAN,1/10/2021,17:20:00,1/10/2021,17:25:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO MAN SOUTH,333,"LARCENY,PETIT FROM STORE-SHOPL",CHAIN STORE,1/11/2022,(null),UNKNOWN,BLACK,M,,UNKNOWN,UNKNOWN,D,990020,205214,40.729942,-73.97918,"(40.729942, -73.97918)",POINT (-73.97918 40.729942),1
241020908,103,QUEENS,1/11/2021,2:00:00,2/21/2022,20:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,(null),PATROL BORO QUEENS SOUTH,349,"LARCENY,PETIT OF LICENSE PLATE",STREET,2/21/2022,(null),UNKNOWN,UNKNOWN,U,,45-64,BLACK,F,1039336,189848,40.687595,-73.801372,"(40.687595, -73.801372)",POINT (-73.801372 40.687595),1
238786426,18,MANHATTAN,12/18/2021,14:25:00,12/18/2021,14:52:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO MAN SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,1/6/2022,(null),25-44,ASIAN / PACIFIC ISLANDER,M,,18-24,ASIAN / PACIFIC ISLANDER,F,988744,217537,40.763766,-73.983777,"(40.763766, -73.983777)",POINT (-73.983777 40.763766),1
240717177,106,QUEENS,10/1/2021,11:00:00,11/1/2021,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,(null),PATROL BORO QUEENS SOUTH,170,"SEXUAL MISCONDUCT,INTERCOURSE",RESIDENCE-HOUSE,2/16/2022,(null),18-24,ASIAN / PACIFIC ISLANDER,M,,<18,ASIAN / PACIFIC ISLANDER,F,1028607,187930,40.68239828,-73.84007216,"(40.682398279333, -73.8400721577516)",POINT (-73.8400721577516 40.682398279333),1
245275948,71,BROOKLYN,5/17/2021,16:00:00,5/17/2022,16:15:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,233,MISDEMEANOR,(null),SEX CRIMES,(null),PATROL BORO BKLYN SOUTH,175,"SEXUAL ABUSE 3,2",BUS (NYC TRANSIT),5/18/2022,(null),25-44,BLACK,M,,<18,BLACK,F,998742,181235,40.66412128,-73.94776484,"(40.664121282631, -73.9477648403751)",POINT (-73.9477648403751 40.664121282631),1
241569394,70,BROOKLYN,9/3/2021,8:00:00,9/4/2021,19:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,110,FELONY,OPPOSITE OF,GRAND LARCENY OF MOTOR VEHICLE,(null),PATROL BORO BKLYN SOUTH,441,"LARCENY,GRAND OF AUTO",STREET,3/4/2022,(null),(null),(null),(null),,45-64,WHITE HISPANIC,M,995384,175975,40.649683,-73.959874,"(40.649683, -73.959874)",POINT (-73.959874 40.649683),1
246605660,109,QUEENS,9/27/2021,13:01:00,,(null),COMPLETED,(null),,0,N.Y. POLICE DEPT,113,FELONY,INSIDE,FORGERY,(null),PATROL BORO QUEENS NORTH,723,"FORGERY,DRIVERS LICENSE",PUBLIC BUILDING,6/14/2022,(null),45-64,WHITE HISPANIC,F,,UNKNOWN,UNKNOWN,E,1029688,219946,40.770262,-73.835953,"(40.770262, -73.835953)",POINT (-73.835953 40.770262),1
238767391,18,MANHATTAN,12/31/2021,21:16:00,1/2/2022,13:44:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,(null),PATROL BORO MAN SOUTH,175,"SEXUAL ABUSE 3,2",RESIDENCE - APT. HOUSE,1/6/2022,(null),25-44,UNKNOWN,M,,25-44,BLACK HISPANIC,M,988451,217993,40.76502408,-73.98483595,"(40.7650240788333, -73.9848359497083)",POINT (-73.9848359497083 40.7650240788333),1
248066948,47,BRONX,6/25/2021,9:00:00,7/15/2022,8:20:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,(null),PATROL BORO BRONX,349,"LARCENY,PETIT OF LICENSE PLATE",PARKING LOT/GARAGE (PUBLIC),7/15/2022,(null),UNKNOWN,UNKNOWN,U,,65+,UNKNOWN,F,1029385,259838,40.879755,-73.836781,"(40.879755, -73.836781)",POINT (-73.836781 40.879755),1
241918427,101,QUEENS,12/30/2021,22:45:00,12/30/2021,23:15:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,106,FELONY,INSIDE,FELONY ASSAULT,(null),PATROL BORO QUEENS SOUTH,105,STRANGULATION 1ST,RESIDENCE - APT. HOUSE,3/10/2022,(null),25-44,WHITE HISPANIC,M,,18-24,WHITE HISPANIC,F,1053639,158980,40.60277623,-73.75011736,"(40.6027762300781, -73.7501173648331)",POINT (-73.7501173648331 40.6027762300781),1
243130623,78,BROOKLYN,1/1/2017,0:01:00,12/31/2017,23:59:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,(null),PATROL BORO BKLYN SOUTH,157,RAPE 1,RESIDENCE - APT. HOUSE,4/5/2022,(null),45-64,UNKNOWN,M,,45-64,WHITE,F,991330,187303,40.68078561,-73.97447512,"(40.6807856126343, -73.9744751162161)",POINT (-73.9744751162161 40.6807856126343),1
244717811,1,MANHATTAN,9/1/2021,12:00:00,9/1/2021,12:04:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,344,MISDEMEANOR,FRONT OF,ASSAULT 3 & RELATED OFFENSES,(null),PATROL BORO MAN SOUTH,101,ASSAULT 3,RESIDENCE - APT. HOUSE,5/7/2022,(null),UNKNOWN,WHITE,M,,25-44,WHITE,M,981084,201202,40.71893,-74.011421,"(40.71893, -74.011421)",POINT (-74.011421 40.71893),1
238613574,44,BRONX,11/17/2021,1:00:00,11/17/2021,2:00:00,COMPLETED,(null),36502,2,N.Y. HOUSING POLICE,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO BRONX,637,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - PUBLIC HOUSING,1/3/2022,(null),25-44,BLACK,M,,25-44,BLACK,M,1007087,239469,40.823935,-73.917485,"(40.823935, -73.917485)",POINT (-73.917485 40.823935),1
241135084,23,MANHATTAN,9/28/2021,17:51:00,9/28/2021,17:52:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN NORTH,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",CHECK CASHING BUSINESS,2/23/2022,(null),25-44,WHITE HISPANIC,M,,UNKNOWN,UNKNOWN,D,998672,227099,40.79,-73.947917,"(40.79, -73.947917)",POINT (-73.947917 40.79),1
238492706,32,MANHATTAN,12/31/2021,15:00:00,12/31/2021,15:13:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO MAN NORTH,637,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,1/1/2022,(null),25-44,WHITE HISPANIC,M,,25-44,WHITE HISPANIC,M,1000742,237030,40.817255,-73.940417,"(40.817255, -73.940417)",POINT (-73.940417 40.817255),1
238519121,44,BRONX,1/1/2022,18:01:00,1/1/2022,18:11:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,113,FELONY,(null),FORGERY,(null),PATROL BORO BRONX,725,"FORGERY,M.V. REGISTRATION",STREET,1/1/2022,(null),18-24,WHITE HISPANIC,M,,UNKNOWN,UNKNOWN,E,1006490,244533,40.83784212,-73.91962775,"(40.8378421209284, -73.9196277517392)",POINT (-73.9196277517392 40.8378421209284),1
